StartTime;EndTime;Channel;Channel_ID;Icon;Program;ProgramDesc
20210417030700;20210417041000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417041000;20210417050000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417050000;20210417060000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417060000;20210417070000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417070000;20210417080000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417080000;20210417081500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Leipzig;"Seizoen 2020-2021 - Aflevering 182 van 230 - samenvatting

Samenvatting van de wedstrijd RB Leipzig - TSG Hoffenheim uit de 29e speelronde van de Bundesliga."
20210417081500;20210417083000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Seizoen 2020-2021 - Aflevering 23 van 325 - samenvatting

Hoogtepunten van de wedstrijd Ajax - Vitesse uit de 3e speelronde van het Eredivisieseizoen 20/21."
20210417083000;20210417091000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Feyenoord TV;"Feyenoord TV. Seizoen 2020-2021 - Aflevering 102 van 150

Het laatste nieuws, voor- en nabeschouwingen en reportages rondom Feyenoord."
20210417091000;20210417093000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Onvoorspelbaar: Ajax;"Seizoen 2020-2021 - Aflevering 4 van 6

In het voetbalseizoen 2020-2021 peilen Jan Joost van Gangelen en Rafael van der Vaart iedere ronde de voorspellingen van spelers, fans en BN-ers voor een interessante bekerwedstrijd. De twee presentatoren doen zelf ook mee en wie het slechtste voorspelt, levert de volgende aflevering een onvoorspelbare, maar altijd grappige tegenprestatie. In deze aflevering wordt met onder meer Theo Janssen en Sjaak Swart vooruitgeblikt op de finale Ajax - Vitesse."
20210417093000;20210417100000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;PSV TV;"PSV TV. Seizoen 2020-2021 - Aflevering 72 van 110

Het laatste nieuws, voor- en nabeschouwingen, items en reportages rondom PSV."
20210417100000;20210417110000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 258 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417110000;20210417111500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;SC Cambuur;"Seizoen 2020-2021 - Aflevering 297 van 330 - samenvatting

Samenvatting van SC Cambuur - Helmond Sport uit de Keuken Kampioen Divisie."
20210417111500;20210417113000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Roda JC Kerkrade;"Seizoen 2020-2021 - Aflevering 298 van 330 - samenvatting

Samenvatting van Roda JC Kerkrade - NAC Breda uit de Keuken Kampioen Divisie."
20210417113000;20210417114500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Leipzig;"Seizoen 2020-2021 - Aflevering 182 van 230 - samenvatting

Samenvatting van de wedstrijd RB Leipzig - TSG Hoffenheim uit de 29e speelronde van de Bundesliga."
20210417114500;20210417121400;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker: De weg naar de finale;"Seizoen 2020-2021 - Aflevering 33 van 35

Op 18 april 2021 spelen Ajax en Vitesse de bekerfinale. In dit programma zien we de weg naar De Kuip die beide clubs aflegden."
20210417121400;20210417124400;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Vitesse op weg naar de bekerfinale;"Seizoen 2020-2021 - Aflevering 118 van 124

Na de bekerwinst in 2017 staat Vitesse dit seizoen opnieuw in de bekerfinale, waarin het deze keer tegen Ajax strijdt om de felbegeerde prijs. Met trainer Thomas Letsch en aanvoerder Remko Pasveer bespreken we de weg naar deze finale. Algemeen directeur Pascal van Wijk en projectleider Jaap Noltes nemen ons mee in de voorbereidingen op de wedstrijd van zondag en we praten met enkele supporters die er, ondanks de coronamaatregelen, alles aan doen om hun club te steunen. Arnhem en omgeving kleuren geel zwart en de bekerkoorts neemt toe. Vitesse is er klaar voor!"
20210417124400;20210417131500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;De gewonnen bekerfinales van Ajax;"Seizoen 2020-2021 - Aflevering 11 van 124

Ajax gaat tegen Vitesse proberen voor de twintigste keer in de clubhistorie de KNVB Beker te winnen. In aanloop naar de bekerfinale duiken we in de historie van de 19 eerdere eindzeges in het bekertoernooi. Van de eerste bekerwinst in 1917 tot de laatste in 2019."
20210417131500;20210417134000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax TV;"Seizoen 2020-2021 - Aflevering 71 van 100

In Ajax TV zie je twee keer per week het laatste nieuws, voor- en nabeschouwingen en reportages rondom Ajax."
20210417134000;20210417140000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Onvoorspelbaar: Ajax;"Seizoen 2020-2021 - Aflevering 4 van 6

In het voetbalseizoen 2020-2021 peilen Jan Joost van Gangelen en Rafael van der Vaart iedere ronde de voorspellingen van spelers, fans en BN-ers voor een interessante bekerwedstrijd. De twee presentatoren doen zelf ook mee en wie het slechtste voorspelt, levert de volgende aflevering een onvoorspelbare, maar altijd grappige tegenprestatie. In deze aflevering wordt met onder meer Theo Janssen en Sjaak Swart vooruitgeblikt op de finale Ajax - Vitesse."
20210417140000;20210417143000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker;"Seizoen 2020-2021 - Aflevering 1 van 50

Live programma rondom de wedstrijden in de TOTO KNVB Beker op ESPN en FOX. Met reportages, analyses, interviews, statistieken en samenvattingen van de wedstrijden."
20210417143000;20210417162000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker: FC Twente;"Seizoen 2020-2021 - Aflevering 1 van 9 - V

Verslag van de halve finale FC Twente - ADO Den Haag uit het TOTO KNVB Bekertoernooi Vrouwen."
20210417162000;20210417170000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker;"Seizoen 2020-2021 - Aflevering 2 van 50

Live programma rondom de wedstrijden in de TOTO KNVB Beker op ESPN en FOX. Met reportages, analyses, interviews, statistieken en samenvattingen van de wedstrijden."
20210417170000;20210417173000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417173000;20210417180000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Keuken Kampioen Divisie Live;"Seizoen 2020-2021 - Aflevering 73 van 77

Live programma rondom de wedstrijden uit de Keuken Kampioen Divisie. Met voorbeschouwingen, analyses, highlights en interviews."
20210417180000;20210417195000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Go Ahead Eagles;"Seizoen 2020-2021 - Aflevering 306 van 381

Live verslag van de wedstrijd Go Ahead Eagles - Almere City FC in de 34e speelronde van de Keuken Kampioen Divisie."
20210417195000;20210417203100;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Keuken Kampioen Divisie Live;"Seizoen 2020-2021 - Aflevering 74 van 77

Live programma rondom de wedstrijden uit de Keuken Kampioen Divisie. Met voorbeschouwingen, analyses, highlights en interviews."
20210417203100;20210417210000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker: De weg naar de finale;"Seizoen 2020-2021 - Aflevering 33 van 35

Op 18 april 2021 spelen Ajax en Vitesse de bekerfinale. In dit programma zien we de weg naar De Kuip die beide clubs aflegden."
20210417210000;20210417213000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210417213000;20210417215500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Onvoorspelbaar: Ajax;"Seizoen 2020-2021 - Aflevering 4 van 6

In het voetbalseizoen 2020-2021 peilen Jan Joost van Gangelen en Rafael van der Vaart iedere ronde de voorspellingen van spelers, fans en BN-ers voor een interessante bekerwedstrijd. De twee presentatoren doen zelf ook mee en wie het slechtste voorspelt, levert de volgende aflevering een onvoorspelbare, maar altijd grappige tegenprestatie. In deze aflevering wordt met onder meer Theo Janssen en Sjaak Swart vooruitgeblikt op de finale Ajax - Vitesse."
20210417215500;20210417000000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;LAFC;"LAFC - Austin FC. Seizoen 2021 - Aflevering 4 van 200

Verslag van LAFC - Austin FC uit de 1e speelronde van de MLS 2021."
20210418000000;20210418002600;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418002600;20210418005100;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418005100;20210418011600;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418011600;20210418014000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418014000;20210418015600;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Beker: FC Twente -ADO;"Seizoen 2020-2021 - Aflevering 30 van 35 - v

Samenvatting van de wedstrijd FC Twente - ADO Den Haag, de halve finale uit het bekertoernooi voor vrouwen."
20210418015600;20210418022100;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418022100;20210418024600;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418024600;20210418031100;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418031100;20210418033600;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418033600;20210418040000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418040000;20210418043000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418043000;20210418050000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418050000;20210418053000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418053000;20210418060000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418060000;20210418063000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418063000;20210418070000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418070000;20210418073000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 259 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418073000;20210418080000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;De gewonnen bekerfinales van Ajax;"Seizoen 2020-2021 - Aflevering 11 van 124

Ajax gaat tegen Vitesse proberen voor de twintigste keer in de clubhistorie de KNVB Beker te winnen. In aanloop naar de bekerfinale duiken we in de historie van de 19 eerdere eindzeges in het bekertoernooi. Van de eerste bekerwinst in 1917 tot de laatste in 2019."
20210418080000;20210418094500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Goedemorgen KNVB Beker;"Seizoen 2020-2021 - Aflevering 35 van 35

De dag van de bekerfinale begint om 10.00 uur op ESPN. Presentator Milan van Dongen kijkt samen met Hans Kraay Jr. en de hoofdrolspelers uit de voetbalwereld tot 11.45 uur vooruit naar Ajax - Vitesse en de halve finale bij de vrouwen: PSV - Ajax."
20210418094500;20210418101500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Pure Energie Eredivisie Vrouwen;"Seizoen 2020-2021 - Aflevering 1 van 6

Programma rondom de live wedstrijden uit de Pure Energie Eredivisie Vrouwen met voor- en nabeschouwingen, analyses en interviews."
20210418101500;20210418120500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker: PSV;"TOTO KNVB Beker: PSV - Ajax. Seizoen 2020-2021 - Aflevering 2 van 9 - V

Verslag van de halve finale PSV - Ajax uit het TOTO KNVB Bekertoernooi Vrouwen."
20210418120500;20210418124500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Pure Energie Eredivisie Vrouwen;"Seizoen 2020-2021 - Aflevering 2 van 6

Programma rondom de live wedstrijden uit de Pure Energie Eredivisie Vrouwen met voor- en nabeschouwingen, analyses en interviews."
20210418124500;20210418131000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker: De weg naar de finale;"Seizoen 2020-2021 - Aflevering 33 van 35

Op 18 april 2021 spelen Ajax en Vitesse de bekerfinale. In dit programma zien we de weg naar De Kuip die beide clubs aflegden."
20210418131000;20210418133000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Onvoorspelbaar: Ajax;"Seizoen 2020-2021 - Aflevering 4 van 6

In het voetbalseizoen 2020-2021 peilen Jan Joost van Gangelen en Rafael van der Vaart iedere ronde de voorspellingen van spelers, fans en BN-ers voor een interessante bekerwedstrijd. De twee presentatoren doen zelf ook mee en wie het slechtste voorspelt, levert de volgende aflevering een onvoorspelbare, maar altijd grappige tegenprestatie. In deze aflevering wordt met onder meer Theo Janssen en Sjaak Swart vooruitgeblikt op de finale Ajax - Vitesse."
20210418133000;20210418140000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Vitesse op weg naar de bekerfinale;"Seizoen 2020-2021 - Aflevering 118 van 124

Na de bekerwinst in 2017 staat Vitesse dit seizoen opnieuw in de bekerfinale, waarin het deze keer tegen Ajax strijdt om de felbegeerde prijs. Met trainer Thomas Letsch en aanvoerder Remko Pasveer bespreken we de weg naar deze finale. Algemeen directeur Pascal van Wijk en projectleider Jaap Noltes nemen ons mee in de voorbereidingen op de wedstrijd van zondag en we praten met enkele supporters die er, ondanks de coronamaatregelen, alles aan doen om hun club te steunen. Arnhem en omgeving kleuren geel zwart en de bekerkoorts neemt toe. Vitesse is er klaar voor!"
20210418140000;20210418160000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker;"Seizoen 2020-2021 - Aflevering 34 van 50

Live programma rondom de wedstrijden in de TOTO KNVB Beker op ESPN en FOX. Met reportages, analyses, interviews, statistieken en samenvattingen van de wedstrijden."
20210418160000;20210418175500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Ajax - Vitesse. Seizoen 2020-2021 - Aflevering 32 van 35

Verslag van de wedstrijd Ajax - Vitesse in de finale van de TOTO KNVB Beker."
20210418175500;20210418190000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;TOTO KNVB Beker;"Seizoen 2020-2021 - Aflevering 35 van 50

Live programma rondom de wedstrijden in de TOTO KNVB Beker op ESPN en FOX. Met reportages, analyses, interviews, statistieken en samenvattingen van de wedstrijden."
20210418190000;20210418193000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418193000;20210418203000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;DOC: De jeugd van tegenwoordig;"Seizoen 2020-2021 - Aflevering 34 van 46

Eind jaren '90 werd Vitesse met heel veel jeugdelftallen landskampioen. Veel jongens van de jeugdopleiding braken door, zo ook Roy Makaay en Nicky Hofs. Daarna bleef succes voor een langere periode uit. In de ESPN DOC De jeugd van tegenwoordig proberen Jan Streuer, Edward Sturing, Gerry Hamstra, Roy Makaay en Nicky Hofs te verklaren waar het succes vandaan kwam en waarom het daarna niet meer lukte."
20210418203000;20210418204500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Ajax - Vitesse. Seizoen 2020-2021 - Aflevering 28 van 35 - samenvatting

Samenvatting van de finale in de TOTO KNVB Beker: Ajax - Vitesse."
20210418204500;20210418210000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Beker: PSV;"Seizoen 2020-2021 - Aflevering 31 van 35 - v

Samenvatting van de wedstrijd PSV - Ajax, de halve finale uit het bekertoernooi voor vrouwen."
20210418210000;20210418213000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210418213000;20210418215000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Nashville SC;"Nashville SC - FC Cincinnati. Seizoen 2021 - Aflevering 2 van 200 - samenvatting

Samenvatting van Nashville SC - FC Cincinnati uit de Major League Soccer."
20210418215000;20210417235500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Columbus Crew;"Columbus Crew - Philadelphia Union. Seizoen 2021 - Aflevering 7 van 200

Verslag van Columbus Crew - Philadelphia Union uit de 1e speelronde van de MLS 2021."
20210418235500;20210419002000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419002000;20210419004500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419004500;20210419011000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419011000;20210419013400;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419013400;20210419015900;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419015900;20210419022500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419022500;20210419025000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419025000;20210419030700;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Ajax - Vitesse. Seizoen 2020-2021 - Aflevering 28 van 35 - samenvatting

Samenvatting van de finale in de TOTO KNVB Beker: Ajax - Vitesse."
20210419030700;20210419033500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419033500;20210419040000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 260 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210419120000;20210419134500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Ajax - Vitesse. Seizoen 2020-2021 - Aflevering 32 van 35

Verslag van de wedstrijd Ajax - Vitesse in de finale van de TOTO KNVB Beker."
20210419134500;20210419140000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Beker: FC Twente -ADO;"Seizoen 2020-2021 - Aflevering 30 van 35 - v

Samenvatting van de wedstrijd FC Twente - ADO Den Haag, de halve finale uit het bekertoernooi voor vrouwen."
20210419140000;20210419142000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Beker: PSV;"Seizoen 2020-2021 - Aflevering 31 van 35 - v

Samenvatting van de wedstrijd PSV - Ajax, de halve finale uit het bekertoernooi voor vrouwen."
